1699087580.3966796,-0.29
1699087580.4122653,-0.56
1699087580.425449,-0.83
1699087580.437931,-1.05
1699087580.4506035,-1.28
1699087580.4644184,-1.51
1699087580.4784622,-1.75
1699087580.490767,-2.0
1699087580.5054853,-2.28
1699087580.5160706,-2.5
1699087580.523713,-2.74
1699087580.5299704,-2.96
1699087580.5370414,-3.17
1699087580.544275,-3.37
1699087580.5516346,-3.58
1699087580.5597448,-3.79
1699087580.5660045,-3.99
1699087580.5722084,-4.18
1699087580.5786138,-4.37
1699087580.5851052,-4.56
1699087580.5913363,-4.74
1699087580.597687,-4.92
1699087580.604075,-5.11
1699087580.6104252,-5.29
1699087580.6174002,-5.46
1699087580.6252408,-5.63
1699087580.632718,-5.79
1699087580.6403272,-5.94
1699087580.6473076,-6.1
1699087580.6540759,-6.25
1699087580.6614342,-6.4
1699087580.669115,-6.54
1699087580.6767085,-6.68
1699087580.6844034,-6.83
1699087580.691278,-6.97
1699087580.698939,-7.11
1699087580.7066119,-7.25
1699087580.7140903,-7.37
1699087580.7210677,-7.5
1699087580.7282825,-7.63
1699087580.7357566,-7.75
1699087580.743278,-7.86
1699087580.750945,-7.98
1699087580.7582483,-8.1
1699087580.7660103,-8.2
1699087580.7739263,-8.32
1699087580.781661,-8.43
1699087580.7879717,-8.53
1699087580.7940137,-8.65
1699087580.8002527,-8.76
1699087580.806508,-8.86
1699087580.8128414,-8.96
1699087580.8207006,-9.07
1699087580.8276975,-9.16
1699087580.83459,-9.26
1699087580.8418887,-9.34
1699087580.8495598,-9.43
1699087580.8575463,-9.52
1699087580.8691518,-9.61
1699087580.8765695,-9.68
1699087580.8833182,-9.76
1699087580.8896086,-9.84
1699087580.8962796,-9.9
1699087580.9034593,-9.98
1699087580.9115953,-10.08
1699087580.9194,-10.18
1699087580.9274518,-10.29
1699087580.9352481,-10.38
1699087580.9439363,-10.5
1699087580.9514222,-10.58
1699087580.9583755,-10.66
1699087580.9654171,-10.73
1699087580.9721346,-10.8
1699087580.97947,-10.86
1699087580.9874394,-10.92
1699087580.994187,-10.98
1699087581.003842,-11.03
1699087581.012174,-11.08
1699087581.0202467,-11.15
1699087581.0272615,-11.21
1699087581.0334775,-11.27
1699087581.0397747,-11.33
1699087581.046428,-11.38
1699087581.0529006,-11.45
1699087581.0598726,-11.5
1699087581.0667672,-11.56
1699087581.0738602,-11.62
1699087581.0805113,-11.67
1699087581.087646,-11.71
1699087581.0946755,-11.76
1699087581.1025913,-11.79
1699087581.110761,-11.84
1699087581.1179607,-11.88
1699087581.1254063,-11.93
1699087581.1326292,-11.98
1699087581.139456,-12.04
1699087581.1466458,-12.08
1699087581.1536973,-12.13
1699087581.1609244,-12.19
1699087581.167991,-12.24
1699087581.1752229,-12.29
1699087581.1828134,-12.34
1699087581.189785,-12.41
1699087581.1970541,-12.47
1699087581.2042265,-12.53
1699087581.211488,-12.61
1699087581.2185445,-12.69
1699087581.2256556,-12.76
1699087581.2334838,-12.86
1699087581.2407668,-12.96
1699087581.2475724,-13.07
1699087581.254738,-13.17
1699087581.2619853,-13.28
1699087581.2692466,-13.39
1699087581.2760613,-13.51
1699087581.2831624,-13.63
1699087581.290026,-13.75
1699087581.297309,-13.85
1699087581.3042912,-13.96
1699087581.3113277,-14.06
1699087581.3191583,-14.14
1699087581.3276083,-14.23
1699087581.33546,-14.29
1699087581.3416696,-14.34
1699087581.3480155,-14.39
1699087581.3544366,-14.43
1699087581.36153,-14.47
1699087581.3678281,-14.52
1699087581.3741953,-14.58
1699087581.3810992,-14.64
1699087581.3873692,-14.71
