1699038664.0584624,-0.28
1699038664.071925,-0.59
1699038664.0851176,-0.87
1699038664.0988283,-1.14
1699038664.1125128,-1.42
1699038664.125927,-1.68
1699038664.139377,-1.93
1699038664.1501212,-2.2
1699038664.156638,-2.43
1699038664.1632464,-2.67
1699038664.1701412,-2.9
1699038664.1778603,-3.14
1699038664.185537,-3.34
1699038664.1936193,-3.59
1699038664.201743,-3.79
1699038664.2095134,-4.02
1699038664.2172587,-4.23
1699038664.2242014,-4.43
1699038664.2305,-4.62
1699038664.2376523,-4.79
1699038664.2443683,-4.99
1699038664.2506497,-5.15
1699038664.2568264,-5.31
1699038664.263183,-5.48
1699038664.26982,-5.64
1699038664.276784,-5.8
1699038664.2829456,-5.95
1699038664.289504,-6.12
1699038664.2957988,-6.27
1699038664.302609,-6.43
1699038664.3088994,-6.58
1699038664.3158114,-6.73
1699038664.3222728,-6.87
1699038664.3285668,-7.0
1699038664.334945,-7.13
1699038664.3412697,-7.26
1699038664.3477044,-7.37
1699038664.354677,-7.49
1699038664.3618844,-7.61
1699038664.368685,-7.72
1699038664.3757477,-7.83
1699038664.3819113,-7.94
1699038664.3887353,-8.03
1699038664.3954852,-8.14
1699038664.4019578,-8.24
1699038664.4116993,-8.34
1699038664.4178421,-8.42
1699038664.424881,-8.52
1699038664.431425,-8.6
1699038664.437604,-8.68
1699038664.4443097,-8.76
1699038664.4511926,-8.83
1699038664.4595635,-8.89
1699038664.465705,-8.94
1699038664.4721363,-8.99
1699038664.4784427,-9.03
1699038664.4862018,-9.06
1699038664.4930964,-9.08
1699038664.499823,-9.1
1699038664.5069737,-9.13
1699038664.5133028,-9.15
1699038664.5195572,-9.18
1699038664.5262787,-9.22
1699038664.536444,-9.23
1699038664.5432467,-9.26
1699038664.5502803,-9.31
1699038664.5564606,-9.36
1699038664.5626843,-9.43
1699038664.5693605,-9.49
1699038664.5762196,-9.53
1699038664.582728,-9.56
1699038664.588963,-9.59
1699038664.5970578,-9.63
1699038664.6032326,-9.68
1699038664.609446,-9.73
1699038664.6156943,-9.79
1699038664.622008,-9.85
1699038664.6284518,-9.9
1699038664.6347928,-9.98
1699038664.6411238,-10.03
1699038664.6476574,-10.09
1699038664.6542137,-10.17
1699038664.661967,-10.28
1699038664.6684237,-10.37
1699038664.6744518,-10.47
1699038664.6810179,-10.61
1699038664.687378,-10.78
1699038664.6937413,-11.0
1699038664.7000046,-11.34
1699038664.7061374,-11.68
1699038664.7126353,-12.21
1699038664.7191272,-12.84
1699038664.7258627,-13.57
1699038664.7322936,-14.46
1699038664.7394364,-15.44
1699038664.7456443,-16.32
1699038664.7527163,-17.07
1699038664.7603881,-18.04
1699038664.767897,-18.67
1699038664.7766209,-19.3
1699038664.7834928,-19.54
1699038664.7897515,-19.56
1699038664.7968671,-19.48
1699038664.806301,-19.57
1699038664.8124263,-19.12
1699038664.8187013,-18.49
1699038664.824888,-17.77
1699038664.8312058,-16.91
1699038664.8373373,-15.95
1699038664.8433313,-14.93
1699038664.8495152,-13.9
1699038664.855689,-12.82
1699038664.8621497,-11.67
1699038664.8689702,-10.44
1699038664.8757613,-9.16
1699038664.8819818,-7.84
1699038664.8883889,-6.57
1699038664.8951764,-5.28
1699038664.9012716,-4.03
1699038664.907431,-2.9
1699038664.9137883,-1.81
1699038664.9219892,-0.73
1699038664.9283164,0.41
1699038664.9345582,1.27
1699038664.941363,2.11
1699038664.948371,2.91
1699038664.9547553,3.63
1699038664.961675,4.22
1699038664.968245,4.77
1699038664.9750698,5.28
1699038664.981365,5.69
1699038664.9883113,6.06
1699038664.9951117,6.43
1699038665.0017512,6.74
1699038665.0090537,6.88
1699038665.0169296,7.18
1699038665.024044,7.41
1699038665.0308685,7.55
1699038665.0378642,7.49
1699038665.0449963,7.52
1699038665.0511816,7.4
1699038665.0578747,7.17
1699038665.064732,6.91
1699038665.0714443,6.61
1699038665.0778325,6.17
1699038665.0854564,5.75
1699038665.0917232,5.08
1699038665.09803,4.31
1699038665.1053057,3.48
1699038665.1114962,2.57
1699038665.1183412,1.51
1699038665.1245842,0.38
1699038665.1308415,-0.86
1699038665.1374345,-2.13
1699038665.1443274,-3.42
1699038665.1531374,-4.71
1699038665.1597216,-6.02
1699038665.1662242,-7.39
1699038665.1726234,-8.74
1699038665.1791189,-10.16
1699038665.1856651,-11.59
1699038665.1921446,-13.04
1699038665.1984074,-14.51
1699038665.2052207,-15.83
1699038665.2116342,-16.07
1699038665.2184904,-15.45
1699038665.224872,-14.33
1699038665.2311034,-13.42
1699038665.2371514,-13.79
1699038665.244604,-15.19
1699038665.2519188,-16.86
1699038665.2592328,-18.1
1699038665.2664866,-18.78
1699038665.2733922,-18.95
1699038665.280957,-18.94
1699038665.288341,-19.11
1699038665.295999,-19.5
1699038665.3034701,-20.03
1699038665.310458,-20.4
1699038665.3176854,-20.61
1699038665.3250153,-20.79
1699038665.332374,-20.98
1699038665.3401244,-21.19
1699038665.3468447,-21.46
1699038665.3543413,-21.59
1699038665.361626,-21.65
1699038665.3689544,-21.64
1699038665.375665,-21.69
1699038665.383352,-21.73
1699038665.390794,-21.65
1699038665.398075,-21.43
1699038665.4056075,-21.22
1699038665.4133437,-21.04
1699038665.4207473,-20.89
1699038665.4279938,-20.75
1699038665.435273,-20.66
1699038665.4427364,-20.57
1699038665.4497762,-20.37
1699038665.4568384,-20.12
1699038665.4643328,-19.93
1699038665.4720712,-19.84
1699038665.4796555,-19.82
1699038665.4867826,-19.79
1699038665.494728,-19.71
1699038665.502152,-19.66
1699038665.509548,-19.63
1699038665.5178812,-19.6
1699038665.5257952,-19.56
1699038665.5332026,-19.51
1699038665.5405297,-19.48
1699038665.5472732,-19.5
1699038665.5537384,-19.44
1699038665.560522,-19.4
1699038665.5673304,-19.4
1699038665.5742142,-19.43
1699038665.58095,-19.45
1699038665.5873468,-19.47
1699038665.5940006,-19.52
1699038665.6008933,-19.6
1699038665.6074772,-19.71
1699038665.6140192,-19.77
1699038665.6208997,-19.8
1699038665.6273963,-19.83
1699038665.6337705,-19.89
1699038665.6403718,-19.89
1699038665.647026,-19.92
1699038665.6536458,-19.99
1699038665.6601622,-20.07
1699038665.6666868,-20.14
1699038665.6734776,-20.2
1699038665.6803272,-20.31
1699038665.6870613,-20.39
1699038665.694064,-20.45
1699038665.7002966,-20.51
1699038665.707013,-20.55
1699038665.7136269,-20.58
1699038665.7200973,-20.56
1699038665.726832,-20.56
1699038665.7351866,-20.6
1699038665.7413785,-20.61
1699038665.748517,-20.65
1699038665.7553232,-20.71
1699038665.7621205,-20.74
1699038665.7683768,-20.78
1699038665.774963,-20.82
1699038665.7813897,-20.88
1699038665.7879505,-20.96
1699038665.7945654,-21.06
1699038665.8013117,-21.19
1699038665.8078077,-21.31
1699038665.8156962,-21.44
1699038665.8231888,-21.62
1699038665.8301091,-21.77
1699038665.837336,-21.91
1699038665.844837,-22.1
1699038665.8509338,-22.32
1699038665.857179,-22.49
1699038665.8637204,-22.67
1699038665.870582,-22.92
1699038665.8774776,-23.14
1699038665.8849587,-23.38
1699038665.8930519,-23.73
1699038665.900529,-24.07
1699038665.9076877,-24.38
1699038665.9162896,-24.67
1699038665.924623,-25.09
1699038665.9327555,-25.54
1699038665.9403083,-26.01
1699038665.9482448,-26.44
1699038665.9554052,-26.93
1699038665.9632638,-27.38
1699038665.9710062,-27.88
1699038665.978973,-28.37
1699038665.986861,-28.99
1699038665.9946032,-29.65
1699038666.0023062,-30.21
1699038666.0092504,-30.82
1699038666.0170689,-31.53
1699038666.0249178,-32.48
1699038666.032434,-33.36
1699038666.0401778,-34.24
1699038666.0482528,-35.25
1699038666.0561132,-36.65
1699038666.0631552,-38.11
1699038666.071038,-39.37
1699038666.0777168,-40.84
1699038666.084944,-42.15
1699038666.0930326,-43.78
1699038666.1017227,-45.64
1699038666.1104007,-47.14
1699038666.118645,-48.01
1699038666.1256273,-48.42
1699038666.1323256,-48.51
1699038666.139511,-48.48
1699038666.1473746,-48.3
1699038666.155271,-48.14
1699038666.162599,-47.92
1699038666.1703634,-47.69
1699038666.178802,-47.39
1699038666.1865566,-47.06
1699038666.193854,-46.66
1699038666.2017288,-46.34
1699038666.2083566,-45.96
1699038666.2146916,-45.55
1699038666.2211192,-45.1
1699038666.227365,-44.61
1699038666.2335403,-44.11
1699038666.243954,-43.4
1699038666.2504573,-42.84
1699038666.256951,-42.23
1699038666.2629983,-41.58
1699038666.2689586,-40.98
1699038666.2754068,-40.43
1699038666.2820163,-39.85
1699038666.2885995,-39.3
1699038666.2950025,-38.83
1699038666.301258,-38.34
1699038666.307606,-37.92
1699038666.3141584,-37.38
1699038666.3206115,-36.83
1699038666.3273857,-36.11
1699038666.334257,-35.41
1699038666.3415303,-34.5
1699038666.348613,-33.57
1699038666.3549771,-32.64
1699038666.361348,-31.8
1699038666.368928,-30.93
1699038666.3762338,-30.01
1699038666.3839102,-29.14
1699038666.3919394,-28.21
1699038666.3994024,-27.28
1699038666.4065523,-26.55
1699038666.4137385,-25.86
1699038666.4214573,-25.24
1699038666.428747,-24.55
1699038666.4356837,-24.04
1699038666.4424908,-23.59
1699038666.4492795,-23.2
1699038666.456164,-22.82
1699038666.4630368,-22.42
1699038666.4702907,-22.07
1699038666.4774535,-21.64
1699038666.4846873,-21.21
1699038666.492304,-20.74
1699038666.4996696,-20.29
1699038666.5068479,-19.86
1699038666.5140464,-19.43
1699038666.5211725,-18.94
1699038666.527354,-18.57
1699038666.5335064,-18.3
1699038666.5400796,-17.99
1699038666.5465648,-17.62
1699038666.5533922,-17.29
1699038666.5595028,-16.94
1699038666.5663571,-16.65
1699038666.5733604,-16.35
1699038666.5804012,-16.03
1699038666.5865734,-15.49
1699038666.592728,-15.26
1699038666.5995946,-15.16
1699038666.6060567,-14.93
1699038666.612663,-14.68
1699038666.6195064,-14.48
1699038666.6258085,-14.31
1699038666.6324253,-14.32
1699038666.6390812,-14.27
1699038666.6459906,-14.34
1699038666.6529152,-14.45
1699038666.6601462,-14.6
1699038666.666317,-14.82
1699038666.6727476,-15.18
1699038666.6800053,-15.56
1699038666.686933,-15.91
1699038666.693842,-16.39
